No Agent;;01/04/2025;02/04/2025;03/04/2025;04/04/2025;05/04/2025;06/04/2025;07/04/2025;08/04/2025;09/04/2025;10/04/2025;11/04/2025;12/04/2025;13/04/2025;14/04/2025;15/04/2025;16/04/2025;17/04/2025;18/04/2025;19/04/2025;20/04/2025;21/04/2025;22/04/2025;23/04/2025;24/04/2025;25/04/2025;26/04/2025;27/04/2025;28/04/2025;29/04/2025;30/04/2025;Statistiques de temps de travail;Temps de travail effectif pondéré planifié;Temps dispo (heures supp, congés, travail assimilé pris en compte);Temps disponible restant;Temps supplémentaire planifié;Temps supplémentaire autorisé;Temps contractuel;Temps de travail assimilé;Temps d'absence pour congés;Temps de travail effectif planifié
11;;ZA;RH;RH;RH;RH;RH;CA;CA;CA;CA;CA;RH;RH;ZA;ZA;ZA;ZA;RH;RH;RH;RH;RH;ZA;ZA;ZA;RH;RH;RH;ZA;ZA;120:00:00;132:00:00;12:00:00;08:00:00;20:00:00;147:00:00;00:00:00;35:00:00;120:00:00
12;;RH;ZA;ZA;ZA;RH;RH;CA;CA;CA;CA;CA;RH;RH;RH;RH;RH;RH;ZA;ZA;RH;RH;ZA;ZA;RH;RH;RH;ZA;ZA;ZA;RH;120:00:00;132:00:00;12:00:00;08:00:00;20:00:00;147:00:00;00:00:00;35:00:00;120:00:00
13;;RH;FAM;FAM;RH;RH;RH;CA;CA;CA;CA;CA;RH;RH;ZA;ZA;ZA;ZA;RH;RH;RH;RH;RH;ZA;ZA;RH;RH;RH;RH;RH;FAM;93:00:00;109:36:00;16:36:00;03:24:00;20:00:00;117:36:00;00:00:00;28:00:00;93:00:00
14;;FAM;RH;RH;ZA;ZA;RH;RH;FAM;FAM;FAM;CA;RH;RH;RH;ZA;ZA;RH;RH;FAM;FAM;FAM;FAM;RH;RH;RH;RH;RH;ZA;ZA;ZA;140:00:00;160:00:00;20:00:00;00:00:00;20:00:00;147:00:00;00:00:00;07:00:00;140:00:00
15;;CA;CA;CA;CA;ZB;ZB;ZB;RH;RH;RH;RH;RH;RH;RH;RH;ZB;ZB;RH;RH;RH;RH;ZB;ZB;RH;RH;RH;RH;ZB;ZB;RH;108:00:00;139:00:00;31:00:00;00:00:00;20:00:00;147:00:00;00:00:00;28:00:00;108:00:00
16;;CA;CA;CA;CA;RH;RH;RH;ZB;ZB;RH;RH;RH;ZB;ZB;ZB;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;ZB;ZB;RH;RH;84:00:00;139:00:00;55:00:00;00:00:00;20:00:00;147:00:00;00:00:00;28:00:00;84:00:00
17;;CA;CA;CA;CA;RH;RH;RH;ZA;ZA;ZA;RH;RH;RH;ZA;ZA;RH;RH;RH;ZA;ZA;RH;RH;RH;ZA;ZA;ZA;RH;RH;RH;RH;120:00:00;139:00:00;19:00:00;01:00:00;20:00:00;147:00:00;00:00:00;28:00:00;120:00:00
18;;RH;RH;RH;RH;ZA;ZA;ZA;RH;RH;RH;ZA;ZA;RH;RH;ZA;ZA;RH;RH;RH;ZA;ZA;RH;RH;ZA;ZA;RH;RH;RH;RH;ZA;144:00:00;167:00:00;23:00:00;00:00:00;20:00:00;147:00:00;00:00:00;00:00:00;144:00:00
19;;ZA;RH;RH;FAM;FAM;FAM;FAM;RH;RH;RH;FAM;FAM;RH;RH;RH;ZA;ZA;ZA;ZA;RH;RH;RH;RH;ZA;ZA;ZA;ZA;RH;RH;RH;150:00:00;167:00:00;17:00:00;03:00:00;20:00:00;147:00:00;00:00:00;00:00:00;150:00:00
20;;ZB;ZB;RH;RH;RH;ZB;ZB;RH;RH;RH;RH;RH;RH;ZB;ZB;RH;RH;RH;RH;RH;RH;RH;RH;ZB;ZB;RH;RH;RH;RH;RH;96:00:00;167:00:00;71:00:00;00:00:00;20:00:00;147:00:00;00:00:00;00:00:00;96:00:00
21;;RH;ZA;ZA;RH;RH;RH;ZA;ZA;ZA;RH;RH;RH;FAM;FAM;FAM;RH;RH;RH;ZA;ZA;RH;RH;FAM;FAM;FAM;RH;RH;ZA;ZA;RH;150:00:00;167:00:00;17:00:00;03:00:00;20:00:00;147:00:00;00:00:00;00:00:00;150:00:00
22;;ZB;ZB;RH;RH;RH;RH;RH;RH;RH;ZB;ZB;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;ZB;60:00:00;167:00:00;107:00:00;00:00:00;20:00:00;147:00:00;00:00:00;00:00:00;60:00:00
23;;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;ZB;ZB;RH;RH;RH;RH;ZB;ZB;48:00:00;167:00:00;119:00:00;00:00:00;20:00:00;147:00:00;00:00:00;00:00:00;48:00:00
24;;RH;RH;RH;RH;RH;RH;RH;RH;RH;RH;ZB;ZB;RH;RH;RH;RH;RH;RH;RH;ZB;ZB;ZB;RH;RH;RH;RH;RH;RH;RH;RH;60:00:00;160:00:00;100:00:00;00:00:00;13:00:00;147:00:00;00:00:00;00:00:00;60:00:00
25;;RH;RH;RH;RH;RH;RH;RH;ZB;ZB;ZB;RH;RH;RH;RH;RH;RH;RH;ZB;ZB;RH;RH;RH;RH;RH;RH;ZB;ZB;RH;RH;RH;84:00:00;167:00:00;83:00:00;00:00:00;20:00:00;147:00:00;00:00:00;00:00:00;84:00:00
26;;RH;RH;RH;RH;RH;ZA;ZA;RH;RH;RH;ZA;ZA;ZA;ZA;RH;RH;RH;RH;RH;ZA;ZA;ZA;ZA;RH;RH;RH;ZA;ZA;RH;RH;144:00:00;167:00:00;23:00:00;00:00:00;20:00:00;147:00:00;00:00:00;00:00:00;144:00:00
27;;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;00:00:00;20:00:00;20:00:00;00:00:00;20:00:00;147:00:00;00:00:00;147:00:00;00:00:00
28;;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;CLD;00:00:00;20:00:00;20:00:00;00:00:00;20:00:00;147:00:00;00:00:00;147:00:00;00:00:00

ZA_5_PLAN_SKILL_000_0 (150/150);(0 manquants);5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5;5/5
ZB_2_PLAN_SKILL_000_0 (60/60);(0 manquants);2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2;2/2
FAM_1_PLAN_SKILL_000_0 (30/30);(0 manquants);1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1;1/1
